200	263
200	258
201	266
201	258
202	252
202	262
203	267
203	253
204	261
204	259
205	251
206	265
206	266
207	262
208	262
209	266
209	252
210	251
210	265
211	270
211	257
212	257
213	250
214	257
214	254
215	266
216	258
217	257
218	250
219	263
220	260
221	262
222	270
223	265
223	255
224	252
225	263
225	250
226	265
226	258
227	254
228	261
228	256
229	264
230	250
231	251
232	260
232	260
233	257
234	254
234	264
235	270
236	260
236	255
237	264
237	254
238	251
238	261
239	267
239	258
240	255
241	252
241	260
242	270
242	255
243	251
244	270
245	268
246	257
246	270
247	250
247	258
248	262
248	264
249	258
