200	223
201	243
201	200
201	242
202	202
203	235
203	249
204	220
205	248
206	206
206	212
207	220
207	234
207	238
208	249
209	226
209	234
210	212
211	232
211	238
211	249
212	222
213	212
213	202
214	250
214	225
214	215
215	214
216	220
217	217
218	205
219	223
220	241
221	233
221	206
222	210
223	232
224	218
224	213
225	207
225	202
226	233
227	212
227	240
228	219
228	232
229	216
229	220
229	228
230	227
231	218
232	200
232	222
233	241
233	212
233	223
234	200
235	229
235	213
235	213
236	222
236	200
236	226
237	210
238	247
238	239
238	220
239	203
240	250
240	236
240	244
241	205
241	239
242	211
242	211
243	248
243	233
244	227
245	245
245	218
246	210
247	200
247	220
248	215
249	234
249	208
