0	206
0	202
0	214
0	232
0	208
0	246
0	248
0	208
0	206
0	225
0	216
0	248
0	219
0	237
0	225
1	236
1	244
1	241
1	211
1	212
1	237
1	228
1	210
1	242
1	235
1	221
1	216
1	224
1	205
1	211
2	206
2	248
2	240
2	217
2	221
2	208
2	244
2	242
2	205
2	205
2	216
2	217
2	248
2	201
2	208
3	223
3	239
3	231
3	227
3	221
3	219
3	203
3	243
3	205
3	237
3	241
3	233
3	221
3	205
3	203
4	210
4	222
4	234
4	227
4	235
4	244
4	249
4	210
4	238
4	214
4	214
4	235
4	220
4	245
4	224
5	202
5	221
5	201
5	238
5	232
5	237
5	215
5	223
5	228
5	250
5	240
5	227
5	206
5	232
5	200
6	206
6	248
6	220
6	235
6	231
6	208
6	214
6	242
6	234
6	232
6	206
6	241
6	241
6	215
6	250
7	233
7	208
7	248
7	231
7	217
7	228
7	207
7	219
7	213
7	219
7	249
7	236
7	209
7	226
7	236
8	233
8	216
8	218
8	229
8	240
8	238
8	229
8	242
8	203
8	225
8	248
8	250
8	242
8	245
8	202
9	203
9	241
9	200
9	243
9	205
9	222
9	203
9	238
9	214
9	229
9	225
9	244
9	243
9	246
9	222
10	209
10	210
10	209
10	222
10	215
10	204
10	241
10	206
10	237
10	202
10	222
10	224
10	245
10	248
10	219
11	234
11	229
11	202
11	240
11	232
11	206
11	224
11	216
11	222
11	212
11	218
11	226
11	245
11	223
11	227
12	212
12	229
12	236
12	250
12	225
12	234
12	207
12	211
12	229
12	224
12	243
12	234
12	237
12	203
12	239
13	210
13	244
13	232
13	228
13	213
13	222
13	201
13	227
13	245
13	245
13	234
13	236
13	223
13	219
13	221
14	220
14	244
14	243
14	218
14	223
14	229
14	233
14	222
14	226
14	210
14	220
14	239
14	249
14	219
14	222
15	217
15	214
15	242
15	218
15	204
15	237
15	234
15	237
15	246
15	205
15	214
15	214
15	242
15	232
15	225
16	201
16	202
16	240
16	213
16	209
16	225
16	223
16	207
16	232
16	237
16	219
16	209
16	220
16	215
16	210
17	208
17	210
17	209
17	214
17	246
17	242
17	227
17	234
17	241
17	231
17	206
17	248
17	214
17	233
17	226
18	212
18	247
18	220
18	237
18	236
18	230
18	208
18	215
18	223
18	205
18	238
18	222
18	231
18	229
18	230
19	231
19	247
19	222
19	237
19	248
19	234
19	247
19	226
19	229
19	202
19	234
19	214
19	212
19	243
19	245
20	232
20	216
20	242
20	236
20	230
20	225
20	220
20	245
20	234
20	236
20	217
20	208
20	203
20	243
20	227
21	228
21	230
21	238
21	203
21	249
21	245
21	219
21	250
21	237
21	244
21	234
21	226
21	240
21	207
21	207
22	222
22	237
22	238
22	227
22	221
22	240
22	223
22	216
22	207
22	246
22	219
22	248
22	207
22	220
22	209
23	205
23	209
23	206
23	240
23	224
23	225
23	244
23	220
23	212
23	236
23	250
23	244
23	228
23	226
23	241
24	222
24	216
24	210
24	241
24	247
24	200
24	245
24	227
24	243
24	242
24	249
24	210
24	236
24	238
24	200
25	244
25	235
25	201
25	221
25	242
25	215
25	243
25	209
25	206
25	216
25	216
25	213
25	228
25	239
25	236
26	210
26	243
26	210
26	243
26	216
26	225
26	248
26	239
26	246
26	235
26	213
26	239
26	235
26	240
26	246
27	209
27	214
27	234
27	205
27	200
27	206
27	206
27	230
27	230
27	218
27	230
27	225
27	242
27	205
27	241
28	219
28	225
28	216
28	245
28	224
28	233
28	245
28	214
28	239
28	216
28	244
28	233
28	241
28	200
28	242
29	239
29	201
29	203
29	244
29	226
29	203
29	209
29	201
29	242
29	248
29	220
29	248
29	221
29	248
29	234
30	203
30	231
30	234
30	225
30	215
30	240
30	246
30	243
30	216
30	228
30	207
30	228
30	235
30	242
30	229
31	224
31	229
31	239
31	223
31	202
31	248
31	250
31	200
31	209
31	203
31	207
31	233
31	203
31	247
31	242
32	212
32	229
32	238
32	211
32	246
32	247
32	209
32	222
32	209
32	239
32	225
32	244
32	238
32	232
32	224
33	232
33	241
33	224
33	222
33	218
33	202
33	210
33	206
33	248
33	220
33	230
33	238
33	200
33	222
33	221
34	201
34	221
34	206
34	247
34	223
34	249
34	223
34	203
34	216
34	232
34	207
34	204
34	222
34	238
34	249
35	242
35	237
35	210
35	225
35	248
35	224
35	206
35	201
35	247
35	241
35	227
35	233
35	217
35	247
35	243
36	228
36	232
36	243
36	203
36	215
36	216
36	235
36	233
36	209
36	219
36	210
36	238
36	236
36	233
36	235
37	238
37	236
37	207
37	235
37	204
37	213
37	214
37	215
37	219
37	203
37	225
37	235
37	235
37	236
37	237
38	207
38	217
38	238
38	235
38	209
38	205
38	202
38	218
38	249
38	241
38	238
38	201
38	218
38	235
38	245
39	209
39	238
39	214
39	236
39	234
39	220
39	236
39	206
39	208
39	246
39	219
39	250
39	239
39	234
39	222
40	208
40	246
40	202
40	236
40	236
40	216
40	214
40	234
40	217
40	236
40	207
40	223
40	214
40	203
40	223
41	212
41	246
41	238
41	220
41	230
41	245
41	201
41	215
41	214
41	223
41	245
41	212
41	249
41	207
41	222
42	217
42	212
42	229
42	219
42	234
42	227
42	206
42	240
42	208
42	236
42	238
42	203
42	232
42	230
42	233
43	211
43	212
43	233
43	220
43	202
43	204
43	212
43	216
43	246
43	230
43	205
43	213
43	243
43	228
43	204
44	223
44	227
44	245
44	207
44	220
44	243
44	250
44	243
44	238
44	222
44	228
44	222
44	217
44	225
44	219
45	205
45	248
45	230
45	236
45	216
45	250
45	230
45	204
45	214
45	222
45	206
45	216
45	210
45	200
45	206
46	221
46	234
46	213
46	220
46	242
46	201
46	219
46	233
46	216
46	234
46	238
46	219
46	244
46	201
46	205
47	229
47	246
47	212
47	238
47	229
47	232
47	247
47	211
47	233
47	200
47	246
47	236
47	238
47	217
47	220
48	228
48	244
48	214
48	231
48	230
48	218
48	213
48	223
48	208
48	213
48	211
48	234
48	227
48	245
48	204
49	248
49	243
49	204
49	208
49	232
49	212
49	227
49	216
49	245
49	242
49	243
49	235
49	206
49	226
49	206
50	202
50	221
50	203
50	202
50	222
50	235
50	209
50	242
50	247
50	209
50	230
50	239
50	204
50	243
50	209
51	236
51	216
51	228
51	246
51	234
51	247
51	212
51	241
51	226
51	205
51	225
51	213
51	229
51	203
51	200
52	230
52	212
52	243
52	228
52	234
52	237
52	221
52	226
52	221
52	222
52	237
52	225
52	228
