0	5
0	18
0	191
0	114
0	160
0	94
0	27
0	26
0	1
1	136
1	43
1	71
1	115
1	32
1	61
1	105
1	115
1	44
1	95
1	14
1	2
2	146
2	183
2	188
2	38
2	33
2	102
2	22
3	180
3	43
3	61
3	176
3	187
3	31
3	188
3	129
3	129
3	58
3	164
3	138
4	116
4	63
4	21
4	134
4	182
4	156
4	174
4	187
4	30
5	16
5	35
5	175
5	42
5	98
5	100
5	121
6	99
6	46
6	31
6	49
6	190
6	195
6	178
6	33
6	136
7	94
7	122
7	93
7	126
7	139
7	107
7	139
7	3
7	40
8	128
8	89
8	165
8	7
8	17
8	25
8	164
8	128
8	142
8	6
8	59
9	47
9	112
9	2
9	11
9	72
9	35
9	87
9	118
9	185
10	171
10	164
10	101
10	168
10	87
10	52
11	118
11	86
11	120
11	36
11	164
11	31
11	23
11	171
11	67
11	179
11	181
11	192
12	187
12	135
12	76
12	107
12	151
12	111
12	167
12	25
12	44
12	137
13	129
13	26
13	106
13	95
13	113
13	162
13	47
13	117
13	20
13	133
13	27
13	48
13	97
14	164
14	16
14	66
14	36
14	177
14	43
14	186
14	183
14	103
14	196
14	144
14	110
14	30
15	16
15	88
15	42
15	78
15	45
15	127
15	176
15	56
15	198
16	124
16	136
16	152
16	155
16	109
16	141
16	142
16	25
16	161
16	189
17	197
17	156
17	95
17	101
17	177
17	125
17	92
17	88
17	13
17	1
18	0
18	68
18	90
18	135
18	80
18	121
18	36
18	68
18	78
18	138
18	196
18	84
18	100
18	86
18	54
19	110
19	35
19	87
19	74
19	197
19	36
19	7
19	156
19	155
19	139
20	138
20	112
20	89
20	117
20	193
20	169
20	28
20	35
20	196
21	27
21	34
21	56
21	96
21	131
21	29
21	31
21	35
22	82
22	96
22	31
22	66
22	98
22	170
23	189
23	144
23	50
23	190
23	182
23	51
23	43
24	119
24	44
24	15
24	75
24	8
25	110
25	189
25	18
25	115
25	13
25	141
25	192
25	22
26	100
26	172
26	48
26	32
26	93
26	69
26	155
27	55
27	180
27	80
27	176
27	93
27	71
27	168
28	17
28	14
28	44
28	1
28	155
28	143
28	38
28	135
28	162
28	135
29	188
29	158
29	102
29	43
29	195
29	168
29	1
29	68
29	198
29	5
29	32
29	127
29	115
30	38
30	66
30	48
30	65
30	102
30	119
30	168
30	138
30	186
30	200
31	152
31	153
31	162
31	37
31	68
31	13
31	118
31	5
31	170
32	164
32	167
32	12
32	126
32	107
32	146
32	100
32	116
32	127
32	183
33	197
33	53
33	51
33	43
33	5
33	92
33	119
33	81
33	12
34	91
34	153
34	188
34	20
34	8
34	131
34	12
34	16
34	169
34	15
34	116
35	106
35	117
35	58
35	62
35	198
35	160
35	170
36	5
36	118
36	83
36	49
36	99
36	27
36	6
36	132
37	76
37	72
37	97
37	157
37	126
37	2
37	104
37	95
37	175
37	8
37	161
37	168
38	55
38	100
38	143
38	124
38	46
38	62
38	66
38	178
38	44
38	89
39	187
39	63
39	102
39	42
39	68
39	70
40	10
40	71
40	79
40	92
40	138
40	40
40	35
40	151
40	181
40	100
41	6
41	15
41	34
41	171
41	117
41	148
41	52
41	121
42	107
42	74
42	84
42	75
42	194
42	173
42	192
42	84
42	87
43	197
43	114
43	154
43	179
43	67
43	74
43	136
43	80
43	114
43	148
43	102
44	186
44	83
44	182
44	102
44	43
44	116
45	64
45	176
45	90
45	78
45	86
45	54
45	112
45	0
45	148
46	122
46	175
46	85
46	151
46	88
46	27
46	60
46	101
46	169
46	154
47	58
47	23
47	5
47	194
47	170
47	122
47	96
47	118
47	139
47	45
47	9
48	191
48	140
48	61
48	42
48	5
48	72
48	188
48	8
48	56
48	15
48	14
49	94
49	104
49	51
49	177
49	35
49	54
49	164
49	77
50	127
50	55
50	88
50	106
50	88
50	71
50	87
50	48
50	22
50	105
50	40
50	163
50	12
51	175
51	31
51	64
51	77
51	128
51	156
51	56
51	104
51	153
51	64
51	0
51	118
52	32
52	141
52	43
52	126
52	165
52	145
52	64
52	147
53	131
53	19
53	113
53	68
53	104
53	42
53	197
53	114
53	124
53	22
54	179
54	176
54	37
54	95
54	148
54	172
54	81
54	147
54	68
55	84
55	198
55	179
55	151
55	102
55	182
55	190
55	56
55	144
55	85
56	149
56	56
56	81
56	67
56	62
56	168
56	169
56	14
56	59
56	101
56	193
57	70
57	37
57	10
57	154
57	173
57	67
57	184
57	6
57	178
58	71
58	25
58	145
58	138
58	67
58	174
58	99
58	107
59	174
59	31
59	128
59	18
59	64
59	63
59	73
59	71
59	69
60	113
60	89
60	140
60	109
60	21
60	194
60	99
60	165
60	190
60	62
61	68
