0	270
1	264
1	266
2	267
3	251
4	262
4	265
4	255
5	263
6	251
6	264
6	270
7	255
7	262
8	252
9	263
9	261
9	266
10	260
10	267
10	268
11	263
11	270
12	256
12	270
13	251
14	265
14	255
15	266
16	267
17	259
18	253
19	266
19	264
20	262
21	254
21	270
22	257
23	254
23	258
23	269
24	266
24	251
24	253
25	270
25	268
26	261
26	268
26	253
27	255
27	254
27	261
28	259
28	262
28	268
29	259
29	258
29	251
30	253
31	255
31	260
31	256
32	258
32	259
32	268
33	260
34	253
35	255
35	269
35	267
36	259
37	255
38	263
39	254
39	254
40	260
41	254
42	268
42	265
43	268
44	250
44	251
45	265
46	269
46	265
47	264
47	250
47	251
48	250
48	253
49	266
49	252
49	255
50	250
50	258
50	252
51	263
51	260
52	254
52	256
52	251
53	259
54	270
55	258
56	264
57	263
57	269
58	269
58	265
58	264
59	253
59	264
59	265
60	269
60	266
61	265
62	264
62	253
62	251
63	257
63	262
63	252
64	254
64	264
64	257
65	270
65	262
65	260
66	263
66	269
67	264
67	268
68	264
68	265
68	261
69	263
69	258
70	265
71	269
71	264
71	269
72	251
72	258
73	262
74	270
75	251
75	267
76	257
76	257
76	264
77	268
78	254
78	261
78	266
79	261
79	250
80	265
80	259
81	259
81	251
82	257
82	253
82	255
83	251
83	269
83	258
84	268
85	260
85	256
85	257
86	256
87	255
87	256
87	266
88	258
88	260
89	251
90	263
90	268
91	252
92	254
92	251
92	252
93	261
93	263
93	266
94	255
94	265
94	253
95	265
95	254
95	256
96	259
96	262
97	251
97	269
97	267
98	258
98	260
99	260
100	268
100	254
101	256
101	253
102	252
102	255
103	250
103	256
103	258
104	256
105	257
105	265
106	257
106	253
106	256
107	267
108	262
108	255
108	257
109	262
109	270
110	266
111	264
111	251
111	258
112	269
113	266
113	255
113	261
114	268
114	253
115	256
116	260
116	270
117	251
117	251
118	254
118	270
118	262
119	266
120	253
120	259
121	251
121	257
121	262
122	257
122	265
123	263
123	259
124	256
124	266
124	253
125	250
125	261
125	269
126	256
126	264
126	266
127	263
127	266
128	250
129	269
130	255
131	259
131	260
131	256
132	261
132	265
132	264
133	251
133	263
134	257
134	259
134	270
135	258
136	263
137	257
138	265
138	251
139	270
139	268
139	255
140	264
141	256
142	267
142	264
143	257
143	256
144	263
144	265
145	255
146	267
146	266
147	253
147	264
148	250
148	270
148	268
149	254
150	269
150	263
151	270
152	256
152	270
152	260
153	257
154	263
154	250
154	269
155	264
155	251
155	266
156	265
156	260
156	266
157	250
158	255
158	257
158	260
159	259
159	255
160	252
161	255
162	253
163	255
163	254
164	259
164	252
164	267
165	270
165	268
166	264
166	251
166	266
167	252
167	258
167	263
168	250
168	257
169	268
169	255
170	251
171	261
171	251
172	270
172	260
173	268
174	256
174	257
175	254
176	255
176	263
176	261
177	258
177	270
178	259
179	258
180	258
181	269
181	267
182	257
183	256
183	265
183	257
184	268
185	257
185	260
185	256
186	261
186	255
186	257
187	253
187	251
188	254
188	252
189	270
190	255
191	268
192	250
193	254
193	255
193	258
194	253
195	262
196	267
196	259
196	262
197	263
198	264
198	256
198	267
199	257
199	269
199	252
